variable,state,year,prop,ciLB,ciUB,n,label
qn17,WI,2009,0.06681775769100046,0.054058910492185745,0.08232583945823113,2409,Were threatened or injured with a weapon on school property
qn17,WI,2011,0.051128679584047355,0.04081886813260226,0.06386909545770786,3005,Were threatened or injured with a weapon on school property
qn17,WI,2013,0.042589317572830625,0.03133530889254734,0.05764465099477609,2822,Were threatened or injured with a weapon on school property
qn17,WI,2015,NA,NA,NA,0,Were threatened or injured with a weapon on school property
qn17,WV,1991,NA,NA,NA,0,Were threatened or injured with a weapon on school property
qn17,WV,1993,0.076358374521007,0.06631197906846158,0.08778371831169528,2809,Were threatened or injured with a weapon on school property
qn17,WV,1995,0.07365669461175031,0.06035029908586928,0.08961715178506659,2076,Were threatened or injured with a weapon on school property
qn17,WV,1997,0.07783345121592039,0.06197463227081833,0.09732934412584997,1816,Were threatened or injured with a weapon on school property
qn17,WV,1999,0.07685660595164537,0.06075447320868794,0.0967866171364267,1322,Were threatened or injured with a weapon on school property
qn17,WV,2001,NA,NA,NA,0,Were threatened or injured with a weapon on school property
qn17,WV,2003,0.08537164161103246,0.06355824349824366,0.11376199378004961,1742,Were threatened or injured with a weapon on school property
qn17,WV,2005,0.0802769791845234,0.06195274450615523,0.10342354623718815,1362,Were threatened or injured with a weapon on school property
qn17,WV,2007,0.09668287683739528,0.07561757887505223,0.12283666667143608,1388,Were threatened or injured with a weapon on school property
qn17,WV,2009,0.09200495314793375,0.07491059962356585,0.11252568888929432,1647,Were threatened or injured with a weapon on school property
qn17,WV,2011,0.06545535665554106,0.050409390183935275,0.08459211773397725,2157,Were threatened or injured with a weapon on school property
qn17,WV,2013,0.05546100305622706,0.04353440423379693,0.07041444600767378,1787,Were threatened or injured with a weapon on school property
qn17,WV,2015,0.06907768292871186,0.054301407757837025,0.08750277861156663,1621,Were threatened or injured with a weapon on school property
qn17,WY,1991,NA,NA,NA,0,Were threatened or injured with a weapon on school property
qn17,WY,1993,NA,NA,NA,0,Were threatened or injured with a weapon on school property
qn17,WY,1995,0.07347639014594544,0.06061132043605281,0.08881396774882076,1685,Were threatened or injured with a weapon on school property
qn17,WY,1997,0.072901754214977,0.058663814794553154,0.09026394273672667,2080,Were threatened or injured with a weapon on school property
qn17,WY,1999,0.08074632327624,0.06601370986367323,0.09842041492583022,1614,Were threatened or injured with a weapon on school property
qn17,WY,2001,0.09357878630184414,0.08093438825514665,0.10796655851967021,2766,Were threatened or injured with a weapon on school property
qn17,WY,2003,0.09719880441175527,0.07814185416432651,0.12029681882346668,1546,Were threatened or injured with a weapon on school property
qn17,WY,2005,0.07757556638145868,0.06507528712111826,0.09224011720530824,2487,Were threatened or injured with a weapon on school property
qn17,WY,2007,0.08327499071601409,0.07060697508201776,0.09797624777996457,2240,Were threatened or injured with a weapon on school property
qn17,WY,2009,0.09402495867463348,0.08293041762889598,0.10643148677688045,2855,Were threatened or injured with a weapon on school property
qn17,WY,2011,0.07258030359497042,0.061118628553599175,0.08599453361855099,2506,Were threatened or injured with a weapon on school property
qn17,WY,2013,0.06789729346489848,0.05792705737928016,0.07943887434835882,3014,Were threatened or injured with a weapon on school property
qn17,WY,2015,0.06592360270795652,0.05279405872792953,0.08203558486927269,2421,Were threatened or injured with a weapon on school property
qn18,AK,1991,NA,NA,NA,0,Were in a physical fight
qn18,AK,1993,NA,NA,NA,0,Were in a physical fight
qn18,AK,1995,0.35760125632993167,0.33175042587089004,0.38430799621752937,1606,Were in a physical fight
qn18,AK,1997,NA,NA,NA,0,Were in a physical fight
qn18,AK,1999,NA,NA,NA,0,Were in a physical fight
qn18,AK,2001,NA,NA,NA,0,Were in a physical fight
qn18,AK,2003,0.27061601370929295,0.24202563640360616,0.3012414928891904,1457,Were in a physical fight
qn18,AK,2005,NA,NA,NA,0,Were in a physical fight
qn18,AK,2007,0.2917631075028827,0.25863622626147925,0.3272599954727512,1290,Were in a physical fight
qn18,AK,2009,0.27834691639520476,0.2495580790893193,0.3090889486204283,1339,Were in a physical fight
qn18,AK,2011,0.23653564290054563,0.2107114596108329,0.2644642980631633,1302,Were in a physical fight
qn18,AK,2013,0.22724140148429267,0.19810070121414752,0.2592826974504402,1224,Were in a physical fight
qn18,AK,2015,0.20095984940880357,0.1746130308826488,0.23017345137480374,1383,Were in a physical fight
qn18,AL,1991,0.3780371865011346,0.3545842920838799,0.40207493665416205,2430,Were in a physical fight
qn18,AL,1993,0.3504164148950105,0.3308568176723755,0.37049210130509735,4168,Were in a physical fight
qn18,AL,1995,0.3310379122024887,0.30723641062795254,0.3557364620925245,3756,Were in a physical fight
qn18,AL,1997,0.3296170654864442,0.30485451395191354,0.35536277594078414,3663,Were in a physical fight
qn18,AL,1999,0.3527738613879652,0.32293764158126537,0.3838040434340039,2059,Were in a physical fight
qn18,AL,2001,0.30253713373301167,0.26799172216498757,0.3394704931487503,1544,Were in a physical fight
qn18,AL,2003,0.3002184471031214,0.26432869824269767,0.33873743975159254,1068,Were in a physical fight
qn18,AL,2005,0.3165263999374163,0.2751045729989697,0.3610783999457959,1102,Were in a physical fight
qn18,AL,2007,NA,NA,NA,0,Were in a physical fight
qn18,AL,2009,0.3168933695032012,0.27642377213951386,0.3603373058681208,1465,Were in a physical fight
qn18,AL,2011,0.2839223834128154,0.24857565638456408,0.32214054586539775,1337,Were in a physical fight
qn18,AL,2013,0.2918090126774555,0.2430877547409921,0.34583365650611214,1522,Were in a physical fight
qn18,AL,2015,0.24283699901008637,0.21410955660184586,0.2740746484965183,1488,Were in a physical fight
qn18,AR,1991,NA,NA,NA,0,Were in a physical fight
qn18,AR,1993,NA,NA,NA,0,Were in a physical fight
qn18,AR,1995,0.37838423951620526,0.34659641367500305,0.41125250988799145,2226,Were in a physical fight
qn18,AR,1997,0.3621033051207041,0.3287326386229687,0.3968587781270657,1947,Were in a physical fight
qn18,AR,1999,0.3290488303186415,0.29017894625912094,0.3704083728691499,1436,Were in a physical fight
qn18,AR,2001,0.3121281150227961,0.2784187417234101,0.3479507824143631,1681,Were in a physical fight
qn18,AR,2003,NA,NA,NA,0,Were in a physical fight
qn18,AR,2005,0.32118086525191736,0.28898205912629,0.3551751748077952,1535,Were in a physical fight
qn18,AR,2007,0.32764111131074375,0.2937684868193893,0.3634096292843045,1565,Were in a physical fight
qn18,AR,2009,0.3470624556325051,0.3060926981098313,0.39043048210360304,1606,Were in a physical fight
qn18,AR,2011,0.29096401886260664,0.2548611100560814,0.3299167910914756,1320,Were in a physical fight
qn18,AR,2013,0.2695068370196147,0.247535665865535,0.2926696525168481,1499,Were in a physical fight
qn18,AR,2015,0.24418883746346026,0.2222416062909132,0.2675578418442838,2722,Were in a physical fight
qn18,AZ,1991,NA,NA,NA,0,Were in a physical fight
qn18,AZ,1993,NA,NA,NA,0,Were in a physical fight
qn18,AZ,1995,NA,NA,NA,0,Were in a physical fight
qn18,AZ,1997,NA,NA,NA,0,Were in a physical fight
qn18,AZ,1999,NA,NA,NA,0,Were in a physical fight
qn18,AZ,2001,NA,NA,NA,0,Were in a physical fight
qn18,AZ,2003,0.3242831785314871,0.2869822931995311,0.36395753069237746,3367,Were in a physical fight
qn18,AZ,2005,0.3235346299881688,0.2967171294228081,0.3515642886089826,3223,Were in a physical fight
qn18,AZ,2007,0.31256850397699343,0.28383027744370193,0.34282363019013085,3010,Were in a physical fight
qn18,AZ,2009,0.35918323757486303,0.32473327009643094,0.3951492625937903,2543,Were in a physical fight
qn18,AZ,2011,0.2764999689833482,0.25056225065972576,0.3040334442527571,2838,Were in a physical fight
qn18,AZ,2013,0.23851240404149726,0.20821002072511502,0.2717115359184748,1596,Were in a physical fight
qn18,AZ,2015,0.2283740109610473,0.20174181400434757,0.2573883488311483,2546,Were in a physical fight
qn18,CA,1991,NA,NA,NA,0,Were in a physical fight
qn18,CA,1993,NA,NA,NA,0,Were in a physical fight
qn18,CA,1995,NA,NA,NA,0,Were in a physical fight
qn18,CA,1997,NA,NA,NA,0,Were in a physical fight
qn18,CA,1999,NA,NA,NA,0,Were in a physical fight
qn18,CA,2001,NA,NA,NA,0,Were in a physical fight
qn18,CA,2003,NA,NA,NA,0,Were in a physical fight
qn18,CA,2005,NA,NA,NA,0,Were in a physical fight
qn18,CA,2007,NA,NA,NA,0,Were in a physical fight
qn18,CA,2009,NA,NA,NA,0,Were in a physical fight
qn18,CA,2011,NA,NA,NA,0,Were in a physical fight
qn18,CA,2013,NA,NA,NA,0,Were in a physical fight
qn18,CA,2015,0.16342043678139379,0.13427763348120236,0.19744567705797986,1909,Were in a physical fight
qn18,CT,1991,NA,NA,NA,0,Were in a physical fight
qn18,CT,1993,NA,NA,NA,0,Were in a physical fight
qn18,CT,1995,NA,NA,NA,0,Were in a physical fight
qn18,CT,1997,0.3380419265556541,0.3060671518882766,0.37156847303455803,1668,Were in a physical fight
qn18,CT,1999,NA,NA,NA,0,Were in a physical fight
qn18,CT,2001,NA,NA,NA,0,Were in a physical fight
qn18,CT,2003,NA,NA,NA,0,Were in a physical fight
qn18,CT,2005,0.32696342585365845,0.2982047995036244,0.35708433173299264,2185,Were in a physical fight
qn18,CT,2007,0.31443760752215705,0.27980770837747265,0.3512630267625247,2007,Were in a physical fight
qn18,CT,2009,0.283462347902658,0.2556724389964961,0.3130026305622359,2324,Were in a physical fight
qn18,CT,2011,0.25084434577466697,0.21998895311546385,0.2844492676083097,2001,Were in a physical fight
qn18,CT,2013,0.22413959089839403,0.20069612393146594,0.24946682309187415,2402,Were in a physical fight
qn18,CT,2015,0.1836184443163859,0.16227312754162976,0.20707746498398935,2392,Were in a physical fight
qn18,DE,1991,NA,NA,NA,0,Were in a physical fight
qn18,DE,1993,NA,NA,NA,0,Were in a physical fight
qn18,DE,1995,NA,NA,NA,0,Were in a physical fight
qn18,DE,1997,NA,NA,NA,0,Were in a physical fight
qn18,DE,1999,0.37585573694811775,0.3474822942709086,0.4051076284616636,2156,Were in a physical fight
qn18,DE,2001,0.3406285172357624,0.31584004616449884,0.3663208084612408,2879,Were in a physical fight
qn18,DE,2003,0.3485451628693961,0.3251020325800848,0.3727451261929628,2971,Were in a physical fight
qn18,DE,2005,0.3032494945069629,0.2769085640085406,0.33094928946864277,2652,Were in a physical fight
qn18,DE,2007,0.32987098767541806,0.3048572367282017,0.35588638666699857,2551,Were in a physical fight
qn18,DE,2009,0.30431985672764117,0.27952757360736596,0.33030295488985084,2344,Were in a physical fight
qn18,DE,2011,0.2800654155901383,0.24967823495241181,0.3126100463251235,2255,Were in a physical fight
qn18,DE,2013,0.2511044464842069,0.22745017531958042,0.27633877481203817,2656,Were in a physical fight
qn18,DE,2015,0.21243811952973152,0.18638320178071113,0.24105618835662476,2714,Were in a physical fight
qn18,FL,1991,NA,NA,NA,0,Were in a physical fight
qn18,FL,1993,NA,NA,NA,0,Were in a physical fight
qn18,FL,1995,NA,NA,NA,0,Were in a physical fight
qn18,FL,1997,NA,NA,NA,0,Were in a physical fight
qn18,FL,1999,NA,NA,NA,0,Were in a physical fight
qn18,FL,2001,0.32753701745884306,0.31048628688128344,0.34505552320901417,4176,Were in a physical fight
qn18,FL,2003,0.32105720566290225,0.3019706777049311,0.3407611948585701,4011,Were in a physical fight
qn18,FL,2005,0.30000145480189155,0.280446890349215,0.32031253415096805,4469,Were in a physical fight
qn18,FL,2007,0.32345957753658233,0.298233591255884,0.34975585724279074,4442,Were in a physical fight
qn18,FL,2009,0.2977791314218638,0.27914709791211245,0.3171077082176181,5564,Were in a physical fight
qn18,FL,2011,0.2796237864537861,0.26523759219953824,0.29447754742291804,6062,Were in a physical fight
qn18,FL,2013,0.22002407459889087,0.20367416290224827,0.2372953679380432,5914,Were in a physical fight
qn18,FL,2015,0.2090939026842775,0.1924814523200591,0.22673754236196558,6174,Were in a physical fight
